target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
SymGas1_13254trans,7.73E-14,1.69E-10,5.247300784,0.701994756,1.930503212,8.031167126,0.012518702,0.179121105,0.973074573,0.973074573
SymGas1_123069trans,1.13E-13,1.69E-10,5.208239277,0.70143599,1.910972458,7.804091117,0.016332038,0.046522145,0.967692859,0.967692859
SymGas2_110771trans,4.40E-14,1.69E-10,3.082041137,0.40829427,4.906145895,2.999772239,0.025178441,0.30822998,0.225230925,0.30822998
ApoEpi4_31174trans,4.59E-13,3.61E-10,-3.232821179,0.44670865,0.923263409,3.00617312,3.11E-31,0.023491049,0.399097236,0.399097236
ApoGas2_23875trans,2.39E-12,3.61E-10,-1.987317237,0.283523267,6.671005456,1.266212131,0.002056394,0.158714492,0.091987407,0.158714492
SymGas1_2220trans,6.82E-12,3.61E-10,4.037572894,0.588447387,1.325639266,4.989309069,0.02423039,0.362631899,0.668310264,0.668310264
SymGas1_16697trans,2.72E-12,3.61E-10,4.615224109,0.660127323,1.614464874,6.195547577,0.027909913,0.100131068,0.843626253,0.843626253
SymGas1_16855trans,5.65E-13,3.61E-10,4.971156885,0.689610383,1.792431262,7.183980247,0.023535236,0.120308129,0.927589725,0.927589725
SymGas1_22962trans,6.22E-12,3.61E-10,4.200445474,0.611016281,1.407075556,5.389492298,0.025557099,0.380936522,0.721124693,0.721124693
SymGas1_25581trans,6.00E-12,3.61E-10,3.180122071,0.462242985,0.896913855,3.073724019,0.045113488,0.169839071,0.382223667,0.382223667
SymGas1_29151trans,5.94E-12,3.61E-10,4.091033689,0.594527919,1.352369664,4.863192079,0.0210852,0.073786677,0.685841693,0.685841693
SymGas1_30521trans,8.05E-12,3.61E-10,3.609437727,0.527876598,1.111571683,3.775307648,0.033075765,0.028769588,0.52423164,0.52423164
SymGas1_37883trans,2.93E-12,3.61E-10,3.039626733,0.435411192,4.324535577,2.939404761,0.05221768,0.297310982,0.326948133,0.326948133
SymGas1_77387trans,5.53E-13,3.61E-10,3.20458826,0.444366889,4.503055828,3.272616431,0.055635828,0.339288036,0.290751592,0.339288036
SymGas1_96586trans,8.02E-12,3.61E-10,3.918729594,0.57306493,1.266217616,4.459452341,0.027993681,0.055886841,0.628813147,0.628813147
SymGas1_96873trans,6.85E-12,3.61E-10,3.44522249,0.502163226,1.029464065,3.477254203,0.035411443,0.064865792,0.468924369,0.468924369
SymGas1_96942trans,7.51E-12,3.61E-10,3.464740356,0.505972815,1.039222997,3.783830082,0.036562218,0.376430967,0.475454762,0.475454762
SymGas1_99557trans,1.25E-12,3.61E-10,4.762253502,0.670780016,1.687979571,6.562778028,0.019039884,0.077848342,0.880851776,0.880851776
SymGas1_103118trans,6.42E-12,3.61E-10,3.244130276,0.472221143,0.928917957,3.030125469,0.043240408,-0.01622111,0.402745209,0.402745209
SymGas1_105273trans,6.80E-12,3.61E-10,3.861032437,0.562682954,1.237369038,4.407568814,0.023792558,0.149180566,0.609431655,0.609431655
SymGas1_115896trans,4.11E-12,3.61E-10,3.430053739,0.494724041,1.021879689,3.457199587,0.025644068,0.085999232,0.463859686,0.463859686
SymGas1_120902trans,2.19E-12,3.61E-10,4.507941283,0.642017602,1.560823461,5.873901446,0.010143765,0.068896384,0.814229438,0.814229438
SymGas1_122063trans,6.46E-12,3.61E-10,2.985678287,0.43465159,0.799691963,2.716122516,0.055804969,0.141579688,0.322039041,0.322039041
SymGas1_127258trans,7.20E-12,3.61E-10,3.253855966,0.47476641,0.933780802,3.137334249,0.044916611,0.086113798,0.405889677,0.405889677
SymGas1_127521trans,3.43E-12,3.61E-10,4.331859643,0.622483125,1.472782641,5.534975613,0.012786499,0.189682393,0.762183984,0.762183984
SymGas1_135114trans,8.41E-12,3.61E-10,3.32166686,0.486241382,0.96768625,3.264339329,0.044872254,0.085700052,0.427989109,0.427989109
SymGas3_712trans,7.50E-12,3.61E-10,3.642000567,0.531854908,1.127853103,3.870474346,0.030473354,0.063690673,0.535265932,0.535265932
SymGas3_1981trans,6.05E-12,3.61E-10,3.920188534,0.569926676,1.266947087,4.572345338,0.020331119,0.191445727,0.629301712,0.629301712
SymGas3_21384trans,7.67E-12,3.61E-10,3.118123477,0.455556396,0.865914558,3.054688414,0.05240504,0.270500105,0.36265822,0.36265822
SymGas3_25092trans,5.57E-12,3.61E-10,4.229147318,0.613792639,1.421426479,5.330766229,0.023256308,0.23407528,0.730226499,0.730226499
SymGas3_27804trans,8.48E-13,3.61E-10,2.716017978,0.379694493,5.003625701,2.346479,0.076118739,0.20252221,0.212217077,0.212217077
SymGas3_36696trans,9.21E-13,3.61E-10,4.89197963,0.684981904,1.752842634,7.314686363,0.027607444,0.529038413,0.910792972,0.910792972
SymGas3_37279trans,8.26E-12,3.61E-10,3.806284209,0.55696563,1.209994924,4.375930743,0.029469101,0.246516939,0.590952325,0.590952325
SymGas3_44185trans,4.59E-12,3.61E-10,3.393093432,0.490502475,1.003399535,3.312243297,0.029624034,-0.003034533,0.451561323,0.451561323
SymGas3_99525trans,6.67E-12,3.61E-10,3.651711115,0.531960905,1.132708377,3.982212531,0.027406362,0.173510234,0.538558447,0.538558447
SymGas3_104440trans,6.61E-12,3.61E-10,3.817908323,0.556068267,1.215806981,4.336118542,0.023542221,0.176454756,0.594881614,0.594881614
SymGas3_106719trans,4.81E-12,3.61E-10,2.96433106,0.428916606,0.78901835,2.597559015,0.052281458,0.049117847,0.315657451,0.315657451
SymGas3_107668trans,5.89E-12,3.61E-10,3.255890144,0.473083482,0.934797892,3.110340972,0.041067767,0.054056489,0.406548195,0.406548195
SymGas3_108587trans,4.54E-12,3.61E-10,4.021137275,0.581155752,1.317421457,5.075419105,0.012596153,0.518877809,0.662887863,0.662887863
SymGas3_109826trans,7.28E-12,3.61E-10,3.689743591,0.538485815,1.151724615,4.272665306,0.028475253,0.418231681,0.551458693,0.551458693
SymGas3_111089trans,3.04E-12,3.61E-10,3.64523889,0.522547352,1.129472265,4.20336384,0.009747614,0.464921344,0.536363856,0.536363856
SymGas3_113476trans,5.22E-12,3.61E-10,3.331794091,0.482912627,0.972749865,3.216946044,0.035095077,0.017724687,0.431314134,0.431314134
SymGas3_117042trans,8.39E-12,3.61E-10,3.211358908,0.47006887,0.912532273,3.183389144,0.049729668,0.226615656,0.392199818,0.392199818
SymGas3_120910trans,7.20E-12,3.61E-10,3.615890244,0.527594269,1.114797941,3.754608142,0.030294258,-0.008138843,0.526417168,0.526417168
SymGas3_122918trans,3.65E-12,3.61E-10,4.302520923,0.619061542,1.458113281,5.304770574,0.013314741,0.005022166,0.753159644,0.753159644
SymGas3_126213trans,6.64E-12,3.61E-10,3.561345802,0.518757149,1.08752572,3.659532105,0.030254404,0.011471745,0.507963555,0.507963555
SymGas3_128627trans,6.75E-12,3.61E-10,3.713392997,0.541079817,1.163549318,4.050766397,0.026053496,0.10341145,0.559481241,0.559481241
SymGas3_128759trans,8.23E-12,3.61E-10,3.558946823,0.520729466,1.086326231,3.831090083,0.035165139,0.212405794,0.507153214,0.507153214
SymGas3_129814trans,5.16E-12,3.61E-10,3.084680238,0.446988955,0.849192939,2.788340877,0.047354967,0.033958666,0.352243284,0.352243284
SymGas3_130967trans,7.61E-12,3.61E-10,3.859181804,0.563737871,1.236443721,4.276178077,0.026792527,-0.002346169,0.608808247,0.608808247
SymGas3_132599trans,6.56E-12,3.61E-10,3.050450051,0.444223656,0.832077845,2.741121471,0.052978468,0.043248078,0.341690845,0.341690845
SymGas4_672trans,5.56E-12,3.61E-10,3.978415485,0.577369233,1.296060562,4.589389682,0.017981092,0.060376948,0.648729371,0.648729371
SymGas4_5332trans,1.05E-12,3.61E-10,4.727869682,0.663663583,1.67078766,6.456502769,0.008436185,0.073233137,0.872462516,0.872462516
SymGas4_9051trans,1.61E-12,3.61E-10,4.61937723,0.653858419,1.616541434,6.131277547,0.010335323,0.029939818,0.844726342,0.844726342
SymGas4_9713trans,1.03E-12,3.61E-10,5.210293935,0.731136544,2.586705174,8.578978018,0.063338231,0.896415161,1.005783061,1.005783061
SymGas4_15556trans,6.27E-12,3.61E-10,3.316789512,0.482551707,0.965247576,3.226709944,0.039322383,0.058141662,0.426389917,0.426389917
SymGas4_17102trans,6.53E-12,3.61E-10,3.296079247,0.479953166,0.954892443,3.444106477,0.041094529,0.355650226,0.419615555,0.419615555
SymGas4_19119trans,3.50E-12,3.61E-10,4.398564721,0.632347102,1.50613518,5.750395148,0.017362778,0.242307692,0.782362938,0.782362938
SymGas4_23181trans,5.97E-12,3.61E-10,3.428364141,0.498289908,1.02103489,3.582586299,0.033289519,0.228500936,0.463296146,0.463296146
SymGas4_25168trans,6.15E-12,3.61E-10,3.760021284,0.546827608,1.186863461,4.132611827,0.022749908,0.086043872,0.575290959,0.575290959
SymGas4_25774trans,8.32E-12,3.61E-10,3.900791805,0.570878156,1.257249491,4.494184826,0.029003537,0.142153192,0.622800202,0.622800202
SymGas4_26096trans,8.29E-12,3.61E-10,3.908521304,0.571963819,1.261113472,4.412135718,0.028892848,0.026419228,0.625392374,0.625392374
SymGas4_29930trans,1.22E-12,3.61E-10,4.705629907,0.662470209,1.659667773,6.512274657,0.010799747,0.205869747,0.866933809,0.866933809
SymGas4_37171trans,7.19E-12,3.61E-10,3.733172468,0.544688287,1.173439053,4.068723463,0.02718109,0.074137392,0.56618957,0.56618957
SymGas4_39607trans,8.02E-12,3.61E-10,3.918911189,0.573095674,1.266308414,4.478281363,0.028003341,0.077369948,0.628873963,0.628873963
SymGas4_66087trans,6.57E-12,3.61E-10,4.302424866,0.626560799,1.458065253,5.850823206,0.032026915,0.623646916,0.753129956,0.753129956
SymGas4_76164trans,6.92E-12,3.61E-10,3.187485478,0.464699869,0.900595558,3.000114083,0.047323477,0.06612173,0.38456846,0.38456846
SymGas4_78968trans,4.43E-12,3.61E-10,3.163998724,0.457047308,0.888852181,2.951275709,0.0406799,0.065512452,0.377104584,0.377104584
SymGas4_79679trans,2.79E-12,3.61E-10,4.408310408,0.630861594,1.511008023,5.644721709,0.010703133,0.097071978,0.785269568,0.785269568
SymGas4_86070trans,6.28E-12,3.61E-10,3.716730541,0.540758487,1.16521809,4.01255843,0.02422616,0.052396703,0.560613322,0.560613322
SymGas4_91919trans,6.86E-12,3.61E-10,2.662479729,0.388080132,0.638092684,2.136100151,0.070026134,0.059157941,0.231186244,0.231186244
SymGas4_94981trans,8.00E-12,3.61E-10,3.577797182,0.52318557,1.09575141,3.711449401,0.033922439,0.029224304,0.513523842,0.513523842
SymGas4_95246trans,7.04E-12,3.61E-10,3.284476749,0.479013361,0.949091194,3.293626202,0.043075471,0.20355926,0.415832128,0.415832128
SymGas4_96398trans,7.89E-12,3.61E-10,3.719909577,0.543804694,1.166807608,4.009418019,0.029755494,0.035323108,0.561691596,0.561691596
SymGas4_99939trans,6.39E-12,3.61E-10,3.727195243,0.542480994,1.170450441,4.101785333,0.024408677,0.130346084,0.564162581,0.564162581
SymGas2_1558trans,6.46E-12,3.61E-10,4.076211533,0.593414256,1.344958586,4.841038139,0.023282733,0.086094941,0.680998225,0.680998225
SymGas2_3649trans,6.85E-12,3.61E-10,3.857601995,0.562265221,1.235653817,4.554481848,0.024008365,0.329189408,0.608275992,0.608275992
SymGas2_8123trans,5.88E-12,3.61E-10,3.706755117,0.538575266,1.160230378,3.926537119,0.022897045,-0.021948239,0.557229588,0.557229588
SymGas2_8864trans,6.06E-12,3.61E-10,4.021253066,0.584628626,1.317479353,4.799531512,0.020655147,0.188639543,0.662926115,0.662926115
SymGas2_17408trans,3.95E-12,3.61E-10,4.215985049,0.607595239,1.414845344,5.109547535,0.012282759,0.02401272,0.726061191,0.726061191
SymGas2_17872trans,8.52E-12,3.61E-10,3.604788728,0.527819319,1.109247183,4.0372586,0.034529133,0.34410531,0.522657334,0.522657334
SymGas2_20645trans,1.45E-12,3.61E-10,4.638763169,0.655244984,1.626234404,6.23791345,0.008868083,0.095989697,0.849823896,0.849823896
SymGas2_24315trans,7.67E-12,3.61E-10,3.764873682,0.550052916,1.189289661,4.294726192,0.028181346,0.257574597,0.576935075,0.576935075
SymGas2_24373trans,6.88E-12,3.61E-10,3.62506827,0.528421724,1.119386955,3.814116592,0.028932282,0.040497088,0.529526754,0.529526754
SymGas2_29171trans,6.41E-12,3.61E-10,3.889650285,0.566167531,1.251677962,4.357246447,0.022032528,0.018295213,0.619058819,0.619058819
SymGas2_30856trans,4.75E-12,3.61E-10,4.373136537,0.632600462,1.493421088,5.993971196,0.025638505,0.592553501,0.774728184,0.774728184
SymGas2_34126trans,2.45E-12,3.61E-10,3.284035752,0.468744556,0.948870696,3.376262041,0.023754422,0.320254352,0.415688496,0.415688496
SymGas2_34842trans,2.70E-12,3.61E-10,4.461538895,0.638067499,1.537622267,5.788569849,0.013326879,0.10489484,0.800933387,0.800933387
SymGas2_37227trans,4.55E-12,3.61E-10,3.093057597,0.447049231,0.853381618,2.873604138,0.044863413,0.118672982,0.354842617,0.354842617
SymGas2_42152trans,6.43E-12,3.61E-10,3.355323723,0.488423244,0.984514681,3.363311099,0.038052369,0.133078151,0.439062162,0.439062162
SymGas2_44106trans,7.35E-12,3.61E-10,3.520827946,0.513940596,1.067266793,3.701337427,0.033974107,0.152176415,0.494295765,0.494295765
SymGas2_48010trans,3.94E-12,3.61E-10,4.305367169,0.620441761,1.459536404,5.620781621,0.015857032,0.362992707,0.754038925,0.754038925
SymGas2_55271trans,8.51E-12,3.61E-10,3.663916176,0.536470905,1.138810907,4.174217854,0.032904409,0.36225584,0.542697656,0.542697656
SymGas2_55797trans,6.66E-12,3.61E-10,3.22955031,0.470450292,0.921627974,3.096658554,0.044603082,0.091500163,0.398043872,0.398043872
SymGas2_58573trans,5.83E-12,3.61E-10,2.840579895,0.412646368,0.727142767,2.39578136,0.060887189,0.044559683,0.27966686,0.27966686
SymGas2_58717trans,5.77E-12,3.61E-10,3.862048154,0.560916186,1.237876897,4.283226267,0.019480164,0.005811831,0.609773771,0.609773771
SymGas2_66827trans,4.70E-12,3.61E-10,4.173590876,0.603603023,1.393648257,5.071725926,0.016125909,0.094600738,0.712547309,0.712547309
SymGas2_68182trans,8.15E-12,3.61E-10,3.56621911,0.521685765,1.089962374,3.793934147,0.034702004,0.152248255,0.509610071,0.509610071
SymGas2_124829trans,6.26E-12,3.61E-10,3.627208959,0.527697208,1.120457299,3.883436869,0.02667651,0.118451559,0.530252177,0.530252177
SymGas2_126521trans,5.33E-12,3.61E-10,4.165827058,0.604059591,1.389766349,5.155257145,0.019719022,0.21004262,0.710056957,0.710056957
SymGas2_136041trans,8.08E-12,3.61E-10,3.69079031,0.539811513,1.152247974,4.18363549,0.030979159,0.309284542,0.551813781,0.551813781
SymGas2_136086trans,6.03E-12,3.61E-10,3.061934587,0.445112377,0.837820113,2.686242854,0.051031223,-0.042229031,0.345218834,0.345218834
SymGas2_136503trans,6.31E-12,3.61E-10,3.369222974,0.490248868,0.991464306,3.276595757,0.037034627,0.001772607,0.443653277,0.443653277
SymGas2_137395trans,5.83E-12,3.61E-10,3.815130073,0.554222879,1.214417856,4.272416198,0.020383263,0.112363143,0.593942735,0.593942735
SymGas2_138216trans,6.92E-12,3.61E-10,3.268121182,0.476448899,0.94091341,3.152718955,0.043493414,0.074473346,0.410513692,0.410513692
SymGas2_143492trans,4.92E-12,3.61E-10,4.096348794,0.592996943,1.355027216,4.882368592,0.015715614,0.087023264,0.687575134,0.687575134
SymGas1_18298trans,9.02E-12,3.66E-10,3.719235435,0.545236138,1.166470537,4.245721397,0.033101951,0.309335605,0.561462942,0.561462942
SymGas1_132229trans,8.90E-12,3.66E-10,3.729118114,0.546525244,1.171411876,4.372991565,0.032564997,0.43381786,0.564814687,0.564814687
SymGas3_12933trans,8.89E-12,3.66E-10,3.642782027,0.533858702,1.128243833,3.936091421,0.034479356,0.134340336,0.535530871,0.535530871
SymGas3_128678trans,8.98E-12,3.66E-10,3.094392946,0.453594871,0.854049292,2.883946297,0.056239067,0.116609045,0.355257546,0.355257546
SymGas2_20763trans,8.83E-12,3.66E-10,3.860088099,0.565625591,1.236896869,4.575952676,0.030751062,0.341100348,0.609113556,0.609113556
SymGas4_77304trans,9.14E-12,3.67E-10,2.706789454,0.396920149,0.660247547,2.094395144,0.072234321,-0.071009703,0.242856889,0.242856889
SymGas4_23567trans,9.43E-12,3.75E-10,3.526296952,0.517430995,1.070001295,3.90818938,0.039331531,0.375299349,0.496138138,0.496138138
SymGas2_44220trans,9.65E-12,3.81E-10,5.27076468,0.773790891,2.448749158,8.406185024,0.167859534,0.379036224,1.029645152,1.029645152
SymGas1_70541trans,9.76E-12,3.82E-10,3.694113377,0.542455579,1.153909508,3.98830604,0.035575015,0.068624152,0.552941096,0.552941096
SymGas1_117862trans,9.88E-12,3.82E-10,3.531071802,0.518643467,1.072388721,3.940211428,0.040234753,0.400522555,0.497747339,0.497747339
SymGas4_78162trans,9.94E-12,3.82E-10,3.485065252,0.511956873,1.049385445,3.723160209,0.041929428,0.253197547,0.482270252,0.482270252
SymGas1_4314trans,1.01E-11,3.85E-10,3.444843019,0.506206815,1.029274329,3.741217139,0.043693128,0.365412394,0.468797552,0.468797552
SymGas1_121539trans,1.06E-11,3.86E-10,3.67034731,0.539885372,1.142026474,4.306594747,0.038073423,0.49580399,0.544879006,0.544879006
SymGas1_121919trans,1.04E-11,3.86E-10,3.155040384,0.463871335,0.884373012,3.014140309,0.056083679,0.142320073,0.374269551,0.374269551
SymGas4_20412trans,1.04E-11,3.86E-10,3.288069487,0.483495887,0.950887563,3.348504505,0.050533796,0.252254476,0.41700275,0.41700275
SymGas2_21840trans,1.05E-11,3.86E-10,3.748155952,0.551225832,1.180930795,4.347681015,0.036430245,0.35297326,0.57126959,0.57126959
SymGas2_41081trans,1.03E-11,3.86E-10,3.701624735,0.544154149,1.157665187,3.992284238,0.036718254,0.053604796,0.555489222,0.555489222
SymGas2_73610trans,1.06E-11,3.86E-10,3.832113241,0.563743277,1.22290944,4.397167939,0.035933595,0.199065035,0.599679369,0.599679369
SymGas4_2398trans,1.08E-11,3.87E-10,3.465949016,0.509993879,1.039827327,3.589669391,0.044327872,0.139352224,0.475859641,0.475859641
SymGas1_94552trans,1.09E-11,3.88E-10,3.231585485,0.475687478,0.922645562,3.007706032,0.053857956,-0.025915834,0.398699197,0.398699197
SymGas1_100086trans,1.10E-11,3.88E-10,3.876514987,0.570642322,1.245110313,4.665830221,0.036622111,0.397723667,0.614643209,0.614643209
SymGas2_15982trans,1.12E-11,3.92E-10,3.6008169,0.530260993,1.10726127,3.915999887,0.041040852,0.205664899,0.521312589,0.521312589
SymGas2_26504trans,1.14E-11,3.93E-10,3.537601376,0.521156557,1.075653507,3.800486989,0.043259425,0.219100897,0.499948888,0.499948888
SymGas2_50053trans,1.13E-11,3.93E-10,3.268334388,0.481431063,0.941020013,3.199876786,0.052968831,0.119550862,0.410582907,0.410582907
SymGas2_35069trans,1.15E-11,3.95E-10,3.010845541,0.443657069,0.81227559,2.727888051,0.064039038,0.096766732,0.329624152,0.329624152
SymGas2_39297trans,1.19E-11,4.04E-10,3.6884422,0.543875401,1.151073919,4.244187799,0.040583693,0.376100119,0.551017211,0.551017211
SymGas4_1397trans,1.20E-11,4.07E-10,3.39504966,0.500750805,1.004377649,3.679598258,0.049292082,0.401451821,0.452210656,0.452210656
SymGas3_2240trans,1.29E-11,4.32E-10,2.784941643,0.411364329,0.699323641,2.319718953,0.074360616,0.046678178,0.264080607,0.264080607
SymGas1_128691trans,1.30E-11,4.33E-10,3.004006332,0.443809371,0.808855985,2.684483065,0.066377111,0.057501784,0.327556405,0.327556405
SymGas3_3329trans,1.33E-11,4.36E-10,3.528202281,0.521499627,1.07095396,3.672292898,0.047143531,0.087794406,0.49678019,0.49678019
SymGas2_131374trans,1.32E-11,4.36E-10,3.240258765,0.478888798,0.926982202,3.34026411,0.057173617,0.340042224,0.401495346,0.401495346
SymGas1_13227trans,1.37E-11,4.42E-10,3.56445829,0.527182133,1.089081965,3.963870272,0.046826907,0.342567443,0.509015095,0.509015095
SymGas2_141668trans,1.36E-11,4.42E-10,3.214815228,0.475436428,0.914260434,2.974824901,0.058771319,-0.033154585,0.393308276,0.393308276
SymGas1_95827trans,1.42E-11,4.52E-10,3.120143067,0.461814944,0.866924353,3.05806471,0.063255704,0.259388871,0.36329038,0.36329038
SymGas4_73416trans,1.41E-11,4.52E-10,3.271779494,0.484189207,0.942742567,3.387834942,0.057176632,0.327117114,0.411701745,0.411701745
SymGas3_123903trans,1.51E-11,4.77E-10,2.801135308,0.415152968,0.707420473,2.306243078,0.076126861,-0.000962942,0.268577113,0.268577113
SymGas1_107984trans,1.53E-11,4.81E-10,3.532044126,0.523643884,1.072874882,3.703191903,0.050330733,0.111614585,0.498075102,0.498075102
SymGas3_30926trans,1.56E-11,4.85E-10,3.713063461,0.550736034,1.16338455,4.062670678,0.047250896,0.096918141,0.559369461,0.559369461
SymGas3_109909trans,1.55E-11,4.85E-10,2.85795485,0.423852046,0.735830244,2.382853055,0.074688866,-0.017328943,0.284612247,0.284612247
SymGas3_121478trans,1.59E-11,4.91E-10,2.870872456,0.426007859,0.742289047,2.441617549,0.074652955,0.026597966,0.288312437,0.288312437
SymGas2_27771trans,1.61E-11,4.92E-10,2.718874092,0.403532467,0.666289865,2.15348611,0.079590866,-0.031282514,0.246086038,0.246086038
SymGas3_103282trans,1.63E-11,4.97E-10,3.24762963,0.482170573,0.930667634,3.162832346,0.061101084,0.113170583,0.40387584,0.40387584
SymGas2_45367trans,1.66E-11,5.02E-10,4.229537605,0.628186784,1.421621622,5.284722017,0.058887492,0.143625412,0.73034978,0.73034978
SymGas1_94749trans,1.71E-11,5.13E-10,3.230587752,0.48010516,0.922146695,3.03233796,0.062624039,-0.003795493,0.39837789,0.39837789
SymGas3_115961trans,1.75E-11,5.21E-10,2.722127748,0.40474339,0.667916693,2.219039366,0.080675633,0.038210469,0.24695879,0.24695879
SymEpi4_13314trans,1.84E-11,5.46E-10,-2.102072733,0.312906632,5.225062453,1.422348703,0.00977032,0.176733242,0.186050801,0.186050801
SymGas2_135733trans,1.87E-11,5.49E-10,3.008915632,0.448012057,0.811310635,2.610886628,0.072389425,-0.044212784,0.329040182,0.329040182
SymGas2_68776trans,1.89E-11,5.51E-10,4.311887116,0.642160107,1.462796378,5.397259151,0.068689143,0.030656365,0.756050064,0.756050064
SymGas4_15316trans,1.90E-11,5.51E-10,3.915793864,0.583257464,1.264749751,4.598233986,0.052548746,0.200910378,0.627829793,0.627829793
SymGas1_52480trans,2.00E-11,5.77E-10,3.098386766,0.462032382,0.856046203,2.939613781,0.070448334,0.159100893,0.35649951,0.35649951
SymGas2_83233trans,2.02E-11,5.78E-10,3.195431891,0.476598156,0.904568765,3.306759938,0.065540527,0.388751077,0.387103703,0.388751077
SymEpi4_22114trans,2.09E-11,5.92E-10,2.74748444,0.410082289,5.986592448,2.445050186,0.005741452,0.330593516,0.123694534,0.330593516
SymGas3_49042trans,2.09E-11,5.92E-10,3.220165282,0.480668854,0.916935461,3.123627837,0.067059266,0.120685061,0.395025829,0.395025829
SymGas2_20442trans,2.11E-11,5.93E-10,3.735676697,0.557710487,1.174691168,4.019062243,0.055043244,-0.017897422,0.56703873,0.56703873
SymGas3_127774trans,2.12E-11,5.93E-10,2.788189863,0.416314441,0.700947751,2.306003039,0.08165555,0.017347091,0.264979878,0.264979878
SymGas2_13974trans,2.16E-11,6.00E-10,3.206229533,0.478925221,0.909967586,3.088151394,0.068182265,0.108025089,0.390556469,0.390556469
SymGas4_106145trans,2.21E-11,6.10E-10,3.708676133,0.554237717,1.161190886,4.153060234,0.05647766,0.203999728,0.557881234,0.557881234
SymGas2_75197trans,2.22E-11,6.10E-10,4.932257386,0.737199554,2.035244303,7.337822303,0.088850449,0.362887931,0.998075914,0.998075914
SymGas3_44345trans,2.47E-11,6.70E-10,3.511729159,0.526096304,1.062717399,3.885551587,0.062322147,0.360074143,0.491232495,0.491232495
SymGas2_59915trans,2.46E-11,6.70E-10,3.863120488,0.578689344,1.238413063,4.754360121,0.05962779,0.51255905,0.610134924,0.610134924
SymGas2_130394trans,2.53E-11,6.81E-10,3.267356255,0.489740607,0.940530947,3.454299062,0.069426331,0.402050276,0.410265392,0.410265392
SymGas2_31941trans,2.77E-11,7.43E-10,3.241943043,0.486920754,0.927824341,3.176680777,0.072144682,0.13058466,0.40203896,0.40203896
SymGas3_104464trans,2.86E-11,7.61E-10,4.259045473,0.640115972,1.436375556,5.261721336,0.079865456,0.01231999,0.739631458,0.739631458
SymGas4_100149trans,2.96E-11,7.84E-10,4.60190162,0.692181677,1.60780363,6.133573315,0.118152693,-0.021483333,0.840078255,0.840078255
SymGas3_48858trans,3.25E-11,8.52E-10,4.261348933,0.642271113,1.437527286,5.338381666,0.084671668,0.090408701,0.740352698,0.740352698
SymGas2_8257trans,3.26E-11,8.52E-10,3.003196857,0.452670693,0.808451248,2.9281874,0.063992812,0.345828701,0.327311989,0.345828701
SymGas2_36373trans,3.29E-11,8.52E-10,4.914749047,0.740977244,1.814238842,7.078370338,0.162022139,0.044490524,0.936072415,0.936072415
SymGas2_79527trans,3.30E-11,8.52E-10,3.225804826,0.486361393,0.919755232,3.06865703,0.076256189,0.035238088,0.39683862,0.39683862
SymGas2_91060trans,3.32E-11,8.52E-10,3.676751969,0.554411622,1.145228804,4.389353863,0.042117371,0.572627123,0.547051528,0.572627123
SymGas4_106353trans,3.34E-11,8.54E-10,3.63645167,0.548435591,1.125078655,3.802681327,0.068178357,-0.039643726,0.533384837,0.533384837
ApoEpi2_42749trans,3.48E-11,8.85E-10,-5.245132461,0.791760148,1.92941905,8.935062666,0.158340835,1.09542743,0.972783203,1.09542743
SymGas2_3554trans,3.60E-11,9.10E-10,2.838100638,0.428735359,0.725903138,2.616485507,0.064076865,0.30355115,0.278964179,0.30355115
SymGas1_65153trans,3.80E-11,9.55E-10,3.198925187,0.48383264,4.023236358,3.19480428,0.067628547,0.248602328,0.4005595,0.4005595
SymGas2_71199trans,3.85E-11,9.62E-10,3.281603555,0.496475759,0.947654597,3.405754261,0.0780798,0.30565954,0.414896558,0.414896558
SymGas1_33827trans,3.92E-11,9.75E-10,2.896398888,0.438382264,0.755052263,2.422010003,0.088675732,-0.0593729,0.295682286,0.295682286
SymGas2_141564trans,3.95E-11,9.76E-10,3.612517869,0.546856941,1.113111754,3.786390112,0.072830185,-0.005470172,0.525274844,0.525274844
SymGas3_32555trans,4.00E-11,9.83E-10,3.251114167,0.492291156,0.932409903,3.206219377,0.079698625,0.137642873,0.40500254,0.40500254
SymGas3_22258trans,4.07E-11,9.94E-10,1.565967456,0.237210185,6.615406628,0.797104601,0.001991567,0.110545776,0.093961098,0.110545776
SymGas2_15645trans,4.14E-11,1.01E-09,3.46188084,0.52461433,1.037793239,3.702760006,0.075943297,0.249070395,0.474497093,0.474497093
SymGas4_50437trans,4.35E-11,1.05E-09,4.07982003,0.618925451,1.346762834,4.840877252,0.083958785,0.015420851,0.682178643,0.682178643
SymGas3_116456trans,4.56E-11,1.09E-09,3.032318481,0.460517221,0.82301206,2.780250953,0.088005108,0.09063588,0.336147113,0.336147113
SymGas2_49073trans,4.55E-11,1.09E-09,4.997503939,0.75891472,2.20400959,7.523239638,0.125845497,0.326252208,1.026057606,1.026057606
SymGas4_23298trans,4.78E-11,1.14E-09,3.939790821,0.598963287,1.27674823,4.732134007,0.081656171,0.265182932,0.635857868,0.635857868
SymGas4_57419trans,4.85E-11,1.15E-09,3.070548018,0.466969893,0.842126829,3.067608691,0.072032703,0.364089059,0.347873138,0.364089059
