target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
SymEpi1_44400trans,0.466843324,0.824075992,-0.577279073,0.793374704,2.880046226,1.174260473,0.247441958,1.011444884,0.406458131,1.011444884
SymEpi3_41136trans,0.468934111,0.824075992,1.180383578,1.629881367,1.967585754,4.952110006,0.097067595,5.215958948,0.925556757,5.215958948
SymEpi4_11233trans,0.468918234,0.824075992,0.433273882,0.598246044,2.742303513,0.453156131,0.26130131,0.204805424,0.454495348,0.454495348
SymEpi4_27257trans,0.467483081,0.824075992,0.424054272,0.583630267,5.119578196,0.635305073,0.008556535,0.672692042,0.146833003,0.672692042
SymEpi2_30235trans,0.468430036,0.824075992,0.349286057,0.481750048,3.191078816,0.432714115,0.097851342,0.366314875,0.32065857,0.366314875
SymGas3_91352trans,0.468559765,0.824075992,-0.485800296,0.670231708,2.367550994,0.192211564,0.243878009,-0.098298493,0.654543076,0.654543076
SymEpi2_69635trans,0.474285739,0.832665873,-0.241835583,0.337984211,3.974134751,0.084049595,0.0289158,0.049647245,0.199550854,0.199550854
SymEpi4_29018trans,0.47513343,0.833067584,0.619225448,0.867078408,1.463991317,0.575397145,0.342718558,0.200764726,1.160931374,1.160931374
SymGas3_86825trans,0.475906092,0.833067584,-0.558861288,0.783923872,1.999963608,0.931465444,0.326264364,0.656336674,0.902808909,0.902808909
SymGas4_15449trans,0.475862139,0.833067584,0.263481896,0.369553548,3.638625375,0.211100103,0.036192982,0.186949568,0.236946667,0.236946667
ApoEpi4_31169trans,0.477190132,0.83323774,-0.539687827,0.75923708,2.372632687,0.450221426,0.501473353,-0.073302673,0.651408536,0.651408536
ApoEpi4_64041trans,0.47785906,0.83323774,0.671350264,0.945896557,1.212781137,1.662580846,0.272337964,1.51710263,1.185381798,1.51710263
SymEpi3_18662trans,0.477845032,0.83323774,0.43940257,0.619074954,2.467159445,0.376455213,0.173400645,0.201438897,0.593106952,0.593106952
SymEpi3_54000trans,0.47697422,0.83323774,0.175742515,0.247114825,6.489580022,0.058137079,0.00753826,0.049993189,0.114593214,0.114593214
